"","site_code","date_full","period","minute_hm","n_segments","total_n_calls","mean_interval","mean_peakfreq","mean_bandw","mean_centroid","min_freq","max_freq","minute_label"
"1577","XH",2024-05-28,"T2_mid","1550",11,68,0.42399824929972,3405.88235294118,1932.35294117647,3819.11764705882,1200,7900,"XH_20240528_1550"
"1578","XH",2024-05-29,"T2_mid","1000",1,6,0.2602,4966.66666666667,1883.33333333333,4716.66666666667,3100,6000,"XH_20240529_1000"
"1579","XH",2024-05-29,"T2_mid","1230",1,3,1.722,4266.66666666667,1600,4833.33333333333,3400,5600,"XH_20240529_1230"
"1580","XH",2024-05-29,"T2_mid","1450",1,7,0.3265,3628.57142857143,2242.85714285714,3985.71428571429,1300,5800,"XH_20240529_1450"
"1581","XH",2024-05-29,"T2_mid","1500",1,3,1.9585,4200,3333.33333333333,4466.66666666667,1700,6700,"XH_20240529_1500"
"1582","XH",2024-05-29,"T2_mid","1620",4,27,0.544499438832772,4677.77777777778,1881.48148148148,4577.77777777778,1200,6500,"XH_20240529_1620"
"1583","XH",2024-05-30,"T2_mid","0830",1,7,0.473833333333333,4342.85714285714,3828.57142857143,4542.85714285714,1800,8200,"XH_20240530_0830"
"1584","XH",2024-05-30,"T2_mid","1050",2,16,0.336340625,4975,1431.25,4918.75,2400,6300,"XH_20240530_1050"
"1585","XH",2024-05-30,"T2_mid","1540",1,17,0.2309375,2911.76470588235,1547.05882352941,3323.52941176471,2000,5600,"XH_20240530_1540"
"1586","XH",2024-05-31,"T2_mid","1100",1,12,0.206636363636364,5108.33333333333,1191.66666666667,5125,4400,6200,"XH_20240531_1100"
"1587","XH",2024-05-31,"T2_mid","1410",1,9,0.2395,3677.77777777778,2300,3766.66666666667,1200,5800,"XH_20240531_1410"
"1588","XH",2024-06-01,"T2_mid","0750",1,7,0.3755,3800,1700,4442.85714285714,1800,6000,"XH_20240601_0750"
"1589","XH",2024-06-01,"T2_mid","1140",2,14,0.459619047619048,2850,4207.14285714286,4050,1000,8700,"XH_20240601_1140"
"1590","XH",2024-06-01,"T2_mid","1550",2,11,0.336304545454545,4481.81818181818,1481.81818181818,4554.54545454545,3600,6200,"XH_20240601_1550"
"1591","XH",2024-06-02,"T2_mid","0930",2,17,0.338614379084967,3070.58823529412,2123.52941176471,3723.52941176471,1500,7400,"XH_20240602_0930"
"1592","XH",2024-06-02,"T2_mid","1310",5,33,0.463117027417027,3660.60606060606,1606.06060606061,3875.75757575758,1700,5600,"XH_20240602_1310"
"1593","XH",2024-06-02,"T2_mid","1840",1,10,0.294888888888889,4410,1450,4430,3100,5600,"XH_20240602_1840"
"1594","XH",2024-06-03,"T2_mid","0620",4,29,0.366538587848933,4572.41379310345,1934.48275862069,4662.06896551724,3100,6300,"XH_20240603_0620"
"1595","XH",2024-06-04,"T2_mid","0730",3,23,0.321626811594203,4100,2282.60869565217,4256.52173913043,1200,6300,"XH_20240604_0730"
"1596","XH",2024-06-04,"T2_mid","1120",2,21,0.263732142857143,4800,1414.28571428571,4680.95238095238,3400,5600,"XH_20240604_1120"
"1597","XH",2024-06-04,"T2_mid","1420",1,4,0.293666666666667,4475,2175,4400,2500,6500,"XH_20240604_1420"
"1598","XH",2024-06-04,"T2_mid","1550",1,10,0.292,3580,1640,3710,2500,5300,"XH_20240604_1550"
"1599","XH",2024-06-05,"T2_mid","1140",8,56,0.38833428030303,3833.92857142857,1625,3869.64285714286,1300,5500,"XH_20240605_1140"
"1600","XH",2024-06-05,"T2_mid","1210",2,18,0.432083333333333,4294.44444444444,2216.66666666667,4866.66666666667,1000,8700,"XH_20240605_1210"
"1601","XH",2024-06-06,"T2_mid","1340",2,17,0.290626050420168,3752.94117647059,1964.70588235294,3976.47058823529,1000,8400,"XH_20240606_1340"
"1602","XH",2024-06-07,"T2_mid","0910",7,55,0.404932016266562,4178.18181818182,2378.18181818182,4336.36363636364,1200,8400,"XH_20240607_0910"
"1603","XH",2024-06-07,"T2_mid","1150",7,64,0.306879056186869,4573.4375,1356.25,4581.25,1800,6500,"XH_20240607_1150"
"1604","XH",2024-06-07,"T2_mid","1220",1,5,0.68675,3840,2220,3980,2400,5500,"XH_20240607_1220"
"1605","XH",2024-06-07,"T2_mid","1410",3,29,0.313389846743295,4251.72413793103,1493.10344827586,4206.89655172414,2700,5600,"XH_20240607_1410"
"1606","XH",2024-06-07,"T2_mid","1440",1,14,0.322307692307692,3928.57142857143,3028.57142857143,4014.28571428571,1200,7000,"XH_20240607_1440"
"1607","XH",2024-06-07,"T2_mid","1520",4,36,0.316184953703704,4075,1858.33333333333,4122.22222222222,1200,6000,"XH_20240607_1520"
"1608","XH",2024-06-08,"T2_mid","0910",7,75,0.305656034188034,4304,1749.33333333333,4386.66666666667,1700,6500,"XH_20240608_0910"
"1609","XH",2024-06-08,"T2_mid","1030",3,43,0.246230943152455,4932.55813953488,1258.13953488372,4902.32558139535,3900,6000,"XH_20240608_1030"
"1610","XH",2024-06-08,"T2_mid","1050",4,28,0.338185459183673,4382.14285714286,1878.57142857143,4575,1000,6500,"XH_20240608_1050"
"1611","XH",2024-06-08,"T2_mid","1100",1,5,0.393,3820,1800,3900,2200,5100,"XH_20240608_1100"
"1612","XH",2024-06-08,"T2_mid","1230",2,19,0.329237639553429,3921.05263157895,3842.10526315789,4378.94736842105,800,9100,"XH_20240608_1230"
"1613","XH",2024-06-08,"T2_mid","1530",5,26,0.350362637362637,4565.38461538462,1696.15384615385,4530.76923076923,2400,6300,"XH_20240608_1530"
"1614","XH",2024-06-09,"T2_mid","0820",1,17,0.24325,5182.35294117647,2176.47058823529,5211.76470588235,2200,7000,"XH_20240609_0820"
"1615","XH",2024-06-10,"T2_mid","0610",5,58,0.254244514106583,4131.03448275862,1417.24137931034,4351.72413793103,1500,6500,"XH_20240610_0610"
"1616","XH",2024-06-10,"T2_mid","0630",2,11,0.403090909090909,4609.09090909091,2127.27272727273,4681.81818181818,2000,6500,"XH_20240610_0630"
"1617","XH",2024-06-10,"T2_mid","0700",1,6,0.2102,4950,2033.33333333333,4700,2000,6200,"XH_20240610_0700"
"1618","XH",2024-06-10,"T2_mid","0720",2,14,0.333640816326531,3764.28571428571,2235.71428571429,4192.85714285714,1300,7900,"XH_20240610_0720"
"1619","XH",2024-06-10,"T2_mid","1210",3,13,0.6825,3038.46153846154,1669.23076923077,3553.84615384615,1700,5500,"XH_20240610_1210"
"1620","XH",2024-06-10,"T2_mid","1620",1,13,0.298416666666667,3330.76923076923,1384.61538461538,3500,1800,5600,"XH_20240610_1620"
"1621","XH",2024-06-11,"T2_mid","1610",6,23,0.644514492753623,4700,2039.13043478261,4878.26086956522,1000,9300,"XH_20240611_1610"
"1622","XH",2024-06-12,"T3_late","0620",8,66,0.387951101928375,3475.75757575758,2157.57575757576,4069.69696969697,800,7900,"XH_20240612_0620"
"1623","XH",2024-06-12,"T3_late","1100",8,58,0.447579296661193,4239.65517241379,3282.75862068966,4237.93103448276,1000,9300,"XH_20240612_1100"
"1624","XH",2024-06-12,"T3_late","1350",2,8,0.777666666666667,2900,1537.5,3300,1300,4100,"XH_20240612_1350"
"1625","XH",2024-06-12,"T3_late","1700",4,30,0.336419312169312,4000,1506.66666666667,4116.66666666667,2700,5300,"XH_20240612_1700"
"1626","XH",2024-06-13,"T3_late","0630",4,23,0.312157246376812,4330.4347826087,1286.95652173913,4247.82608695652,3400,5500,"XH_20240613_0630"
"1627","XH",2024-06-13,"T3_late","0910",2,12,0.493680555555556,3408.33333333333,1775,3975,1700,6300,"XH_20240613_0910"
"1628","XH",2024-06-13,"T3_late","1120",2,7,0.719619047619047,4214.28571428571,1757.14285714286,4242.85714285714,1700,6700,"XH_20240613_1120"
"1629","XH",2024-06-15,"T3_late","0840",4,28,0.502220598845599,4867.85714285714,1607.14285714286,4582.14285714286,2400,6000,"XH_20240615_0840"
"1630","XH",2024-06-15,"T3_late","1120",5,33,0.479497474747475,5100,1903.0303030303,5133.33333333333,2000,6800,"XH_20240615_1120"
"1631","XH",2024-06-15,"T3_late","1140",2,21,0.374369312169312,4323.80952380952,2185.71428571429,4361.90476190476,1000,7400,"XH_20240615_1140"
"1632","XH",2024-06-16,"T3_late","0700",2,12,0.3307,4541.66666666667,2575,4675,1500,7400,"XH_20240616_0700"
"1633","XH",2024-06-16,"T3_late","0800",1,11,0.2809,6709.09090909091,3827.27272727273,6009.09090909091,1800,9600,"XH_20240616_0800"
"1634","XH",2024-06-16,"T3_late","1130",3,18,0.410119576719577,4183.33333333333,2972.22222222222,4327.77777777778,1000,7000,"XH_20240616_1130"
"1635","XH",2024-06-16,"T3_late","1300",2,32,0.207934954751131,5028.125,1262.5,4984.375,4100,6200,"XH_20240616_1300"
"1636","XH",2024-06-17,"T3_late","0730",2,13,0.431510989010989,4676.92307692308,2853.84615384615,4600,1300,7400,"XH_20240617_0730"
"1637","XH",2024-06-17,"T3_late","1150",4,44,0.278325852272727,4854.54545454545,1834.09090909091,4920.45454545455,2000,6800,"XH_20240617_1150"
"1638","XH",2024-06-18,"T3_late","0730",1,12,0.278545454545454,4466.66666666667,1383.33333333333,4358.33333333333,2200,6000,"XH_20240618_0730"
"1639","XH",2024-06-18,"T3_late","1040",1,12,0.329,4316.66666666667,1708.33333333333,4208.33333333333,2700,6200,"XH_20240618_1040"
"1640","XH",2024-06-18,"T3_late","1150",10,77,0.461872552051123,3831.16883116883,2183.11688311688,3881.81818181818,1000,8000,"XH_20240618_1150"
"1641","XH",2024-06-19,"T3_late","0810",3,22,0.357184415584416,3763.63636363636,2413.63636363636,4059.09090909091,1200,6800,"XH_20240619_0810"
"1642","XH",2024-06-19,"T3_late","0910",3,17,0.317987394957983,4894.11764705882,1958.82352941176,4658.82352941176,1000,7000,"XH_20240619_0910"
"1643","XH",2024-06-19,"T3_late","0950",4,20,0.580253333333333,3345,2395,3780,1200,6500,"XH_20240619_0950"
"1644","XH",2024-06-19,"T3_late","1000",15,136,0.346219154946361,3883.82352941176,1824.26470588235,3947.79411764706,1200,6300,"XH_20240619_1000"
"1645","XH",2024-06-19,"T3_late","1140",1,3,1.2665,4600,1433.33333333333,4566.66666666667,3600,5600,"XH_20240619_1140"
"1646","XH",2024-06-19,"T3_late","1420",3,22,0.29357196969697,4613.63636363636,1668.18181818182,4618.18181818182,2900,6200,"XH_20240619_1420"
"1647","XH",2024-06-20,"T3_late","0940",6,42,0.23217044595616,4211.90476190476,2104.7619047619,4514.28571428571,2000,6700,"XH_20240620_0940"
"1648","XH",2024-06-20,"T3_late","1340",1,15,0.259642857142857,3233.33333333333,3686.66666666667,3906.66666666667,1000,8900,"XH_20240620_1340"
"1649","XH",2024-06-20,"T3_late","1620",6,46,0.28703234989648,4867.39130434783,1310.86956521739,4828.26086956522,3600,6000,"XH_20240620_1620"
"1650","XH",2024-06-21,"T3_late","0810",3,19,0.379085964912281,4600,2021.05263157895,4689.47368421053,2500,7000,"XH_20240621_0810"
"1651","XH",2024-06-21,"T3_late","0910",1,5,0.284,4100,1820,4280,3200,6300,"XH_20240621_0910"
"1652","XH",2024-06-21,"T3_late","1040",1,13,0.304916666666667,4476.92307692308,1630.76923076923,4530.76923076923,1500,6500,"XH_20240621_1040"
"1653","XH",2024-06-22,"T3_late","0640",2,19,0.464684210526316,3884.21052631579,2473.68421052632,4189.47368421053,1500,7000,"XH_20240622_0640"
"1654","XH",2024-06-22,"T3_late","0800",4,20,0.3181825,4995,1380,4915,2200,6500,"XH_20240622_0800"
"1655","XH",2024-06-22,"T3_late","0950",2,22,0.311095500459137,5281.81818181818,1759.09090909091,5272.72727272727,2700,7400,"XH_20240622_0950"
"1656","XH",2024-06-22,"T3_late","1340",5,50,0.288930874458874,4446,1682,4398,1800,6300,"XH_20240622_1340"
"1657","XH",2024-06-23,"T3_late","1020",3,14,0.425961904761905,4221.42857142857,1964.28571428571,4221.42857142857,2500,6300,"XH_20240623_1020"
"1658","XH",2024-06-23,"T3_late","1310",4,24,0.291318948412698,5033.33333333333,1266.66666666667,4920.83333333333,3900,6200,"XH_20240623_1310"
"1659","XH",2024-06-24,"T3_late","0610",2,18,0.230416666666667,4811.11111111111,1388.88888888889,4766.66666666667,2700,6000,"XH_20240624_0610"
"1660","XH",2024-06-24,"T3_late","0910",1,7,0.288,4414.28571428571,2471.42857142857,3928.57142857143,2400,6200,"XH_20240624_0910"
"1661","XH",2024-06-24,"T3_late","0920",3,16,0.37259375,4000,1706.25,4150,2000,6200,"XH_20240624_0920"
"1662","XH",2024-06-24,"T3_late","1030",1,8,0.367714285714286,4275,3837.5,4212.5,800,6500,"XH_20240624_1030"
"1663","XH",2024-06-24,"T3_late","1120",1,6,0.3498,4033.33333333333,1866.66666666667,4000,2400,5800,"XH_20240624_1120"
"1664","XH",2024-06-25,"T3_late","0620",1,4,0.645666666666667,4075,2900,4000,2500,8600,"XH_20240625_0620"
"1665","XH",2024-06-25,"T3_late","0700",1,8,0.306428571428571,5012.5,2225,4612.5,3200,6500,"XH_20240625_0700"
"1666","XH",2024-06-25,"T3_late","0930",2,10,0.405125,4270,2050,4230,1300,6000,"XH_20240625_0930"
"1667","XH",2024-06-25,"T3_late","0950",5,55,0.265123392365211,4843.63636363636,1636.36363636364,4783.63636363636,2400,6800,"XH_20240625_0950"
"1668","XH",2024-06-25,"T3_late","1140",23,193,0.34871626778518,3624.87046632124,1811.39896373057,3841.9689119171,1000,8200,"XH_20240625_1140"
"1669","XH",2024-06-25,"T3_late","1520",1,11,0.36,4454.54545454545,2063.63636363636,4036.36363636364,1000,6200,"XH_20240625_1520"
"1670","XH",2024-06-26,"T3_late","0930",2,29,0.256622515212982,4472.41379310345,2210.34482758621,4437.93103448276,2200,6800,"XH_20240626_0930"
"1671","XH",2024-06-26,"T3_late","1340",4,32,0.302512673611111,4650,1256.25,4675,2400,6200,"XH_20240626_1340"
"1672","XH",2024-06-26,"T3_late","1630",2,10,0.568506666666667,4340,1740,4290,3200,7000,"XH_20240626_1630"
"1673","XH",2024-06-27,"T3_late","0740",2,17,0.436046218487395,3841.17647058824,1588.23529411765,4135.29411764706,2700,7400,"XH_20240627_0740"
"1674","XH",2024-06-27,"T3_late","0910",6,38,0.312175,3686.84210526316,2276.31578947368,4023.68421052632,1500,8600,"XH_20240627_0910"
"1675","XH",2024-06-27,"T3_late","0950",1,8,0.283285714285714,4062.5,1662.5,4162.5,2500,5300,"XH_20240627_0950"
"1676","XH",2024-06-27,"T3_late","1230",2,14,0.33452380952381,3250,3428.57142857143,3814.28571428571,800,8400,"XH_20240627_1230"
"1677","XH",2024-06-28,"T3_late","0810",1,10,0.319777777777778,4750,2560,4510,1200,7500,"XH_20240628_0810"
"1678","XH",2024-06-28,"T3_late","0850",2,13,0.501928205128205,5207.69230769231,1776.92307692308,5292.30769230769,3400,7400,"XH_20240628_0850"
"1679","XH",2024-06-28,"T3_late","1150",2,8,0.56196875,3537.5,1350,3612.5,1300,5800,"XH_20240628_1150"
"1680","XH",2024-06-28,"T3_late","1350",1,19,0.196444444444444,4478.94736842105,1836.84210526316,4473.68421052632,2900,6300,"XH_20240628_1350"
"1681","XH",2024-06-29,"T3_late","0810",1,14,0.301692307692308,4550,1528.57142857143,4442.85714285714,3100,5800,"XH_20240629_0810"
"1682","XH",2024-06-29,"T3_late","0840",1,5,0.335,3440,2820,4100,1500,6000,"XH_20240629_0840"
"1683","XH",2024-06-30,"T3_late","1140",1,3,0.9455,1800,3466.66666666667,3633.33333333333,1000,6000,"XH_20240630_1140"
"1684","XH",2024-06-30,"T3_late","1440",2,22,0.301329545454545,4422.72727272727,2413.63636363636,4577.27272727273,2000,6800,"XH_20240630_1440"
"1685","XH",2024-06-30,"T3_late","1650",6,36,0.451310185185185,3894.44444444444,2088.88888888889,4194.44444444444,1000,7500,"XH_20240630_1650"
"1686","XH",2024-07-01,"T3_late","0840",1,5,0.3225,3460,2140,4140,1300,5300,"XH_20240701_0840"
"1687","XH",2024-07-01,"T3_late","0950",3,26,0.274917948717949,4426.92307692308,1646.15384615385,4530.76923076923,2000,6700,"XH_20240701_0950"
"1688","XH",2024-07-01,"T3_late","1110",1,5,0.55175,2180,2340,3520,1000,5300,"XH_20240701_1110"
"1689","XH",2024-07-03,"T3_late","0600",4,23,0.493454451345756,4621.73913043478,2252.17391304348,4626.08695652174,1300,7400,"XH_20240703_0600"
"1690","XH",2024-07-03,"T3_late","0640",1,3,0.8325,4733.33333333333,2300,4766.66666666667,3200,6500,"XH_20240703_0640"
"1691","XH",2024-07-04,"T3_late","0620",5,44,0.264401812770563,4002.27272727273,1629.54545454545,4229.54545454545,2400,7200,"XH_20240704_0620"
"1692","XH",2024-07-04,"T3_late","0740",3,23,0.406356107660455,3521.73913043478,1765.21739130435,3717.39130434783,2200,5500,"XH_20240704_0740"
"1693","XH",2024-07-04,"T3_late","1030",2,9,0.683490740740741,2811.11111111111,2233.33333333333,3577.77777777778,1000,9100,"XH_20240704_1030"
"1694","XH",2024-07-04,"T3_late","1120",1,4,0.646,4600,1575,4825,2400,5500,"XH_20240704_1120"
"1695","XH",2024-07-04,"T3_late","1340",6,41,0.474836933797909,3324.39024390244,3041.46341463415,3846.34146341463,800,9100,"XH_20240704_1340"
"1696","XH",2024-07-04,"T3_late","1610",2,29,0.249295846394984,4331.03448275862,1817.24137931034,4451.72413793103,2500,6700,"XH_20240704_1610"
"1697","XH",2024-07-05,"T3_late","0740",1,6,0.5666,4400,2300,4183.33333333333,1000,6000,"XH_20240705_0740"
"1698","XH",2024-07-05,"T3_late","0910",1,4,0.293666666666667,4225,1375,4250,1800,5500,"XH_20240705_0910"
"1699","XH",2024-07-05,"T3_late","1020",1,8,0.326428571428572,2737.5,1475,3250,1200,4800,"XH_20240705_1020"
"1700","XH",2024-07-05,"T3_late","1210",1,16,0.252866666666667,3887.5,1600,3850,2700,6300,"XH_20240705_1210"
"1701","XH",2024-07-05,"T3_late","1350",6,40,0.319620833333333,4555,1412.5,4622.5,2200,6000,"XH_20240705_1350"
"1702","XH",2024-07-05,"T3_late","1500",2,31,0.244448387096774,4090.32258064516,1687.09677419355,4187.09677419355,1500,7900,"XH_20240705_1500"
"1703","XH",2024-07-05,"T3_late","1510",3,26,0.282876373626374,4830.76923076923,1419.23076923077,4765.38461538462,3200,6300,"XH_20240705_1510"
"1704","XH",2024-07-06,"T3_late","0630",2,10,0.60404,4510,2720,4570,1500,7000,"XH_20240706_0630"
"1705","XH",2024-07-06,"T3_late","0640",2,9,0.401633333333333,4500,2922.22222222222,4700,1300,9100,"XH_20240706_0640"
"1706","XH",2024-07-06,"T3_late","0940",4,22,0.506581818181818,4359.09090909091,2840.90909090909,4381.81818181818,1300,9300,"XH_20240706_0940"
"1707","XH",2024-07-06,"T3_late","1020",3,27,0.360559644059644,2922.22222222222,2488.88888888889,3648.14814814815,800,7900,"XH_20240706_1020"
"1708","XH",2024-07-06,"T3_late","1030",5,38,0.333502620186831,4647.36842105263,1607.89473684211,4734.21052631579,2200,6000,"XH_20240706_1030"
"1709","XH",2024-07-06,"T3_late","1050",1,6,0.3698,4500,1816.66666666667,4383.33333333333,2700,7000,"XH_20240706_1050"
"1710","XH",2024-07-06,"T3_late","1100",2,19,0.312967543859649,4810.52631578947,1621.05263157895,4636.84210526316,3100,7900,"XH_20240706_1100"
"1711","XH",2024-07-06,"T3_late","1210",6,43,0.402023532668881,4620.93023255814,2751.16279069767,4818.60465116279,1200,9100,"XH_20240706_1210"
"1712","XH",2024-07-06,"T3_late","1340",3,35,0.340510544217687,3357.14285714286,2168.57142857143,3700,1000,7000,"XH_20240706_1340"
"1713","XH",2024-07-06,"T3_late","1430",3,42,0.247302777777778,3550,2469.04761904762,3880.95238095238,1000,8700,"XH_20240706_1430"
"1714","XH",2024-07-07,"T3_late","0640",7,32,0.428929166666667,3340.625,1400,3806.25,1500,7400,"XH_20240707_0640"
"1715","XH",2024-07-07,"T3_late","0720",3,17,0.382805882352941,3482.35294117647,1323.52941176471,3588.23529411765,2700,4600,"XH_20240707_0720"
"1716","XH",2024-07-07,"T3_late","0750",2,14,0.287455357142857,4364.28571428571,1500,4414.28571428571,2900,5800,"XH_20240707_0750"
"1717","XH",2024-07-07,"T3_late","0900",3,26,0.348081730769231,3696.15384615385,1938.46153846154,3619.23076923077,1200,5800,"XH_20240707_0900"
"1718","XH",2024-07-07,"T3_late","1030",12,98,0.350461418853256,4401.02040816327,1458.16326530612,4290.81632653061,1000,6200,"XH_20240707_1030"
"1719","XH",2024-07-07,"T3_late","1130",5,45,0.263044476819477,4008.88888888889,1355.55555555556,4011.11111111111,1500,5800,"XH_20240707_1130"
"1720","XH",2024-07-07,"T3_late","1150",8,90,0.299823602292769,3717.77777777778,1648.88888888889,3791.11111111111,1200,6800,"XH_20240707_1150"
"1721","XH",2024-07-07,"T3_late","1330",8,74,0.302336904761905,4355.4054054054,2024.32432432432,4397.2972972973,1800,6700,"XH_20240707_1330"
"1722","XH",2024-07-07,"T3_late","1440",4,21,0.361513492063492,4033.33333333333,2028.57142857143,3995.2380952381,2200,8000,"XH_20240707_1440"
"1723","XH",2024-07-07,"T3_late","1450",7,53,0.34126050636994,4490.56603773585,2028.30188679245,4394.33962264151,1200,6200,"XH_20240707_1450"
"1724","XH",2024-07-08,"T3_late","0620",10,108,0.272314318783069,4054.62962962963,1554.62962962963,4240.74074074074,1500,7500,"XH_20240708_0620"
"1725","XH",2024-07-08,"T3_late","0700",6,61,0.399872412651101,4552.45901639344,2152.45901639344,4752.45901639344,2500,7500,"XH_20240708_0700"
"1726","XH",2024-07-08,"T3_late","0740",1,8,0.367285714285714,4550,1737.5,4887.5,3100,7700,"XH_20240708_0740"
"1727","XH",2024-07-08,"T3_late","0800",10,117,0.29032842884798,4053.84615384615,1515.38461538462,4132.47863247863,1700,6300,"XH_20240708_0800"
"1728","XH",2024-07-08,"T3_late","0840",1,5,0.4725,3680,2220,3820,2000,5600,"XH_20240708_0840"
"1729","XH",2024-07-08,"T3_late","0850",2,12,0.292868055555556,4083.33333333333,1766.66666666667,4216.66666666667,2900,6000,"XH_20240708_0850"
"1730","XH",2024-07-08,"T3_late","0930",3,32,0.323298677884615,4325,1596.875,4196.875,1000,6200,"XH_20240708_0930"
"1731","XH",2024-07-08,"T3_late","1000",5,51,0.375378742608154,3762.74509803922,2245.09803921569,4115.6862745098,1000,8200,"XH_20240708_1000"
"1732","XH",2024-07-08,"T3_late","1030",5,63,0.289768376795162,4025.39682539683,2368.25396825397,4171.42857142857,1000,7700,"XH_20240708_1030"
"1733","XH",2024-07-08,"T3_late","1100",7,62,0.297216666666667,4988.70967741936,1346.77419354839,4929.03225806452,1800,6000,"XH_20240708_1100"
"1734","XH",2024-07-08,"T3_late","1110",2,12,0.511619047619048,4008.33333333333,2125,4050,1800,6300,"XH_20240708_1110"
"1735","XH",2024-07-08,"T3_late","1120",6,35,0.35578,3985.71428571429,1591.42857142857,4062.85714285714,800,7700,"XH_20240708_1120"
"1736","XH",2024-07-08,"T3_late","1430",7,62,0.361185138248848,4456.45161290323,2769.35483870968,4506.45161290323,800,9300,"XH_20240708_1430"
"1737","XH",2024-07-08,"T3_late","1450",2,10,0.277233333333333,4040,2560,4070,1300,9300,"XH_20240708_1450"
"1738","XH",2024-07-08,"T3_late","1520",4,26,0.517896703296703,5096.15384615385,2092.30769230769,4676.92307692308,1000,7700,"XH_20240708_1520"
"1739","XL",2024-04-20,"T1_early","1010",2,12,0.500460317460317,2616.66666666667,1866.66666666667,3091.66666666667,1200,4600,"XL_20240420_1010"
"1740","XL",2024-04-20,"T1_early","1520",2,17,0.353058823529412,3182.35294117647,2476.47058823529,3664.70588235294,1200,6800,"XL_20240420_1520"
"1741","XL",2024-04-21,"T1_early","0640",5,63,0.298395078233314,3347.61904761905,1919.04761904762,3558.73015873016,1200,6000,"XL_20240421_0640"
"1742","XL",2024-04-22,"T1_early","0640",2,7,0.913357142857143,4071.42857142857,1500,4071.42857142857,2400,5500,"XL_20240422_0640"
"1743","XL",2024-04-22,"T1_early","0650",3,41,0.264096646341463,2843.90243902439,1778.0487804878,3190.24390243902,1700,7500,"XL_20240422_0650"
"1744","XL",2024-04-22,"T1_early","0700",7,70,0.342798252223967,4888.57142857143,1835.71428571429,4711.42857142857,1200,7000,"XL_20240422_0700"
"1745","XL",2024-04-22,"T1_early","1050",3,20,0.301406818181818,4560,1340,4510,2900,5500,"XL_20240422_1050"
"1746","XL",2024-04-22,"T1_early","1620",1,3,1.1995,3966.66666666667,1600,4033.33333333333,2500,5100,"XL_20240422_1620"
"1747","XL",2024-04-22,"T1_early","1730",1,8,0.412,2600,2725,3462.5,1200,6700,"XL_20240422_1730"
"1748","XL",2024-04-22,"T1_early","1800",2,15,0.471545454545455,3893.33333333333,1953.33333333333,3820,1700,5300,"XL_20240422_1800"
"1749","XL",2024-04-23,"T1_early","0630",1,5,0.66,2140,2180,2800,1500,5500,"XL_20240423_0630"
"1750","XL",2024-04-23,"T1_early","0720",5,28,0.596786394557823,3417.85714285714,2267.85714285714,3832.14285714286,1300,6500,"XL_20240423_0720"
"1751","XL",2024-04-23,"T1_early","1840",2,12,0.656285714285714,2291.66666666667,2366.66666666667,3108.33333333333,1000,5300,"XL_20240423_1840"
"1752","XL",2024-04-24,"T1_early","0910",9,104,0.308176035502959,3988.46153846154,1610.57692307692,4137.5,1200,6300,"XL_20240424_0910"
"1753","XL",2024-04-24,"T1_early","1110",3,16,0.510136160714286,2293.75,1400,2643.75,1300,4100,"XL_20240424_1110"
"1754","XL",2024-04-24,"T1_early","1150",3,31,0.301032258064516,2738.70967741935,1464.51612903226,2903.22580645161,1500,4900,"XL_20240424_1150"
"1755","XL",2024-04-24,"T1_early","1240",2,18,0.394,3238.88888888889,1972.22222222222,3538.88888888889,1300,6200,"XL_20240424_1240"
"1756","XL",2024-04-24,"T1_early","1250",4,20,0.5973,2770,1795,3630,1200,6300,"XL_20240424_1250"
"1757","XL",2024-04-24,"T1_early","1330",1,6,0.5284,3266.66666666667,2833.33333333333,3800,1200,6300,"XL_20240424_1330"
"1758","XL",2024-04-24,"T1_early","1500",2,10,0.548813333333333,2990,1600,3230,1200,5800,"XL_20240424_1500"
"1759","XL",2024-04-25,"T1_early","0550",1,5,0.67425,2700,1460,3480,1500,5800,"XL_20240425_0550"
"1760","XL",2024-04-25,"T1_early","0700",1,7,0.457833333333333,2628.57142857143,1585.71428571429,3300,1700,4400,"XL_20240425_0700"
"1761","XL",2024-04-25,"T1_early","0920",1,6,0.4686,2683.33333333333,3166.66666666667,3750,1200,7700,"XL_20240425_0920"
"1762","XL",2024-04-25,"T1_early","1010",30,117,0.719528062678062,3748.71794871795,1819.65811965812,3847.00854700855,1300,9100,"XL_20240425_1010"
"1763","XL",2024-04-25,"T1_early","1340",1,3,0.6945,2633.33333333333,1533.33333333333,3000,1300,5100,"XL_20240425_1340"
"1764","XL",2024-04-25,"T1_early","1440",8,31,0.698279569892473,3661.29032258065,1619.35483870968,3758.06451612903,1500,6200,"XL_20240425_1440"
"1765","XL",2024-04-25,"T1_early","1510",1,8,0.393428571428571,4675,2637.5,4387.5,800,6500,"XL_20240425_1510"
"1766","XL",2024-04-25,"T1_early","1600",1,5,0.5055,4080,4120,4440,1300,8700,"XL_20240425_1600"
"1767","XL",2024-04-25,"T1_early","1610",7,41,0.455442682926829,3665.85365853659,3914.63414634146,4124.39024390244,1000,9100,"XL_20240425_1610"
"1768","XL",2024-04-25,"T1_early","1630",2,10,0.623666666666667,3370,1640,3610,1500,6200,"XL_20240425_1630"
"1769","XL",2024-04-26,"T1_early","0600",6,67,0.309229812476081,4811.94029850746,1577.61194029851,4800,1500,7200,"XL_20240426_0600"
"1770","XL",2024-04-26,"T1_early","0720",2,10,0.643,4520,2560,4500,2000,7200,"XL_20240426_0720"
