base_time,car_driving,frog,insect,car_horn,bird,human_voice,human_knocking,rain,music,site
BJS_20240420_074000,60,2.3680000000000003,60,0,15.766000000000002,0,0,0,0,BJS
BJS_20240421_075000,60,0,60,0,10.574,0,0,0,0,BJS
BJS_20240421_075000,60,0,60,0,10.574,0,0,0,0,BJS
BJS_20240421_075000,60,0,60,0,10.574,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_084000,60,0,60,0,5.717000000000002,0,0,0,0,BJS
BJS_20240422_091000,60,0.5120000000000005,60,0,13.173999999999998,5.712000000000001,0,0,0,BJS
BJS_20240422_114000,60,0.2560000000000002,60,0,24.764000000000003,0,0.25599999999999845,0,0,BJS
BJS_20240424_161000,60,0.20800000000000018,60,0,7.378,0,0,0,0,BJS
BJS_20240425_080000,60,0,60,0,26.955000000000002,0.44799999999999995,0.5120000000000005,0,0,BJS
BJS_20240425_080000,60,0,60,0,26.955000000000002,0.44799999999999995,0.5120000000000005,0,0,BJS
BJS_20240425_080000,60,0,60,0,26.955000000000002,0.44799999999999995,0.5120000000000005,0,0,BJS
BJS_20240425_091000,60,0,60,0,14.999000000000002,0,0,60,0,BJS
BJS_20240425_091000,60,0,60,0,14.999000000000002,0,0,60,0,BJS
BJS_20240425_100000,60,0,60,0,14.365,0,0,0,0,BJS
BJS_20240425_100000,60,0,60,0,14.365,0,0,0,0,BJS
BJS_20240425_100000,60,0,60,0,14.365,0,0,0,0,BJS
BJS_20240425_100000,60,0,60,0,14.365,0,0,0,0,BJS
BJS_20240425_100000,60,0,60,0,14.365,0,0,0,0,BJS
BJS_20240425_100000,60,0,60,0,14.365,0,0,0,0,BJS
BJS_20240425_100000,60,0,60,0,14.365,0,0,0,0,BJS
BJS_20240425_144000,60,0,60,0,9.411999999999999,1.4080000000000004,0,0,0,BJS
BJS_20240426_072000,60,0.3839999999999999,60,0,23.895,0,0,0,0,BJS
BJS_20240426_080000,60,0,60,0,9.927999999999997,0,0.25599999999999845,0,0,BJS
BJS_20240426_104000,60,0,60,0,35.187999999999995,0,0,16.592000000000002,0,BJS
BJS_20240426_104000,60,0,60,0,35.187999999999995,0,0,16.592000000000002,0,BJS
BJS_20240426_104000,60,0,60,0,35.187999999999995,0,0,16.592000000000002,0,BJS
BJS_20240426_104000,60,0,60,0,35.187999999999995,0,0,16.592000000000002,0,BJS
BJS_20240426_104000,60,0,60,0,35.187999999999995,0,0,16.592000000000002,0,BJS
BJS_20240426_104000,60,0,60,0,35.187999999999995,0,0,16.592000000000002,0,BJS
BJS_20240426_104000,60,0,60,0,35.187999999999995,0,0,16.592000000000002,0,BJS
BJS_20240426_104000,60,0,60,0,35.187999999999995,0,0,16.592000000000002,0,BJS
BJS_20240426_104000,60,0,60,0,35.187999999999995,0,0,16.592000000000002,0,BJS
BJS_20240426_104000,60,0,60,0,35.187999999999995,0,0,16.592000000000002,0,BJS
BJS_20240426_104000,60,0,60,0,35.187999999999995,0,0,16.592000000000002,0,BJS
BJS_20240427_064000,60,0,60,0,19.952,0,0,0,0,BJS
BJS_20240428_082001,60,0,60,0,18.25,0,0,20,0,BJS
BJS_20240428_092000,60,0,60,0,6.9079999999999995,0,2.1279999999999992,0,0,BJS
BJS_20240430_071000,60,0,60,0,19.281000000000002,0,0,0,0,BJS
BJS_20240430_153000,60,0,60,0,0,0.32000000000000006,0,0,0,BJS
BJS_20240430_153000,60,0,60,0,0,0.32000000000000006,0,0,0,BJS
BJS_20240501_070000,60,0,60,0,10.966000000000003,0,0,17.808,0,BJS
BJS_20240502_080000,60,0,60,0,20.236,0,0,0,0,BJS
BJS_20240502_080000,60,0,60,0,20.236,0,0,0,0,BJS
BJS_20240502_090000,60,0,60,0,16.623,0,0,0,0,BJS
BJS_20240502_090000,60,0,60,0,16.623,0,0,0,0,BJS
BJS_20240502_090000,60,0,60,0,16.623,0,0,0,0,BJS
BJS_20240502_090000,60,0,60,0,16.623,0,0,0,0,BJS
BJS_20240502_090000,60,0,60,0,16.623,0,0,0,0,BJS
BJS_20240502_173000,60,0,60,0,4.222999999999999,3.008,0,0,0,BJS
BJS_20240502_173000,60,0,60,0,4.222999999999999,3.008,0,0,0,BJS
BJS_20240503_093000,60,0,60,0,19.07,3.7920000000000003,0,0,0,BJS
BJS_20240504_062000,60,0.3200000000000003,60,0,10.07,0,1.4079999999999986,0,0,BJS
BJS_20240504_062000,60,0.3200000000000003,60,0,10.07,0,1.4079999999999986,0,0,BJS
BJS_20240504_064000,60,0.38400000000000034,60,0,22.903000000000002,0,0,0,0,BJS
BJS_20240504_083000,60,0,60,0,1.13,0,0,60,0,BJS
BJS_20240505_124000,60,0.3200000000000003,60,0,2.0810000000000004,5.327999999999999,0,0,0,BJS
BJS_20240505_124000,60,0.3200000000000003,60,0,2.0810000000000004,5.327999999999999,0,0,0,BJS
BJS_20240505_135000,60,0,60,0,9.365999999999998,3.0079999999999996,0,0,0,BJS
BJS_20240506_063000,60,0,60,0,10.952000000000002,0,12.640000000000002,0,0,BJS
BJS_20240506_110000,60,0,60,0,10.764000000000001,0.3200000000000003,0.4480000000000004,0,20,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_121000,60,0.7679999999999993,60,0,0.518,0,1.6640000000000006,0,0,BJS
BJS_20240506_124000,60,0,60,0,7.647999999999999,0,0.2560000000000002,0,0,BJS
BJS_20240506_124000,60,0,60,0,7.647999999999999,0,0.2560000000000002,0,0,BJS
BJS_20240506_124000,60,0,60,0,7.647999999999999,0,0.2560000000000002,0,0,BJS
BJS_20240506_131000,60,0,60,0,36.270999999999994,0,0,0,0,BJS
BJS_20240506_172000,60,0,60,0,11.834999999999999,0,0.8320000000000007,0,0,BJS
BJS_20240506_172000,60,0,60,0,11.834999999999999,0,0.8320000000000007,0,0,BJS
BJS_20240506_172000,60,0,60,0,11.834999999999999,0,0.8320000000000007,0,0,BJS
BJS_20240506_172000,60,0,60,0,11.834999999999999,0,0.8320000000000007,0,0,BJS
BJS_20240506_172000,60,0,60,0,11.834999999999999,0,0.8320000000000007,0,0,BJS
BJS_20240506_172000,60,0,60,0,11.834999999999999,0,0.8320000000000007,0,0,BJS
BJS_20240507_063000,60,0,60,0,13.493000000000002,0,0,0,0,BJS
BJS_20240507_063000,60,0,60,0,13.493000000000002,0,0,0,0,BJS
BJS_20240507_063000,60,0,60,0,13.493000000000002,0,0,0,0,BJS
BJS_20240507_063000,60,0,60,0,13.493000000000002,0,0,0,0,BJS
BJS_20240507_063000,60,0,60,0,13.493000000000002,0,0,0,0,BJS
BJS_20240507_063000,60,0,60,0,13.493000000000002,0,0,0,0,BJS
BJS_20240507_063000,60,0,60,0,13.493000000000002,0,0,0,0,BJS
BJS_20240507_063000,60,0,60,0,13.493000000000002,0,0,0,0,BJS
BJS_20240507_063000,60,0,60,0,13.493000000000002,0,0,0,0,BJS
BJS_20240507_063000,60,0,60,0,13.493000000000002,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_075000,60,0,60,0,9.33,0,0,0,0,BJS
BJS_20240507_082000,40.4,0,60,0,1.588,0,0,0,0,BJS
BJS_20240507_082000,40.4,0,60,0,1.588,0,0,0,0,BJS
BJS_20240507_082000,40.4,0,60,0,1.588,0,0,0,0,BJS
BJS_20240507_082000,40.4,0,60,0,1.588,0,0,0,0,BJS
BJS_20240507_082000,40.4,0,60,0,1.588,0,0,0,0,BJS
BJS_20240507_082000,40.4,0,60,0,1.588,0,0,0,0,BJS
BJS_20240507_082000,40.4,0,60,0,1.588,0,0,0,0,BJS
BJS_20240507_082000,40.4,0,60,0,1.588,0,0,0,0,BJS
BJS_20240507_082000,40.4,0,60,0,1.588,0,0,0,0,BJS
BJS_20240507_095000,60,0,60,0,44.115,0.25599999999999995,1.7279999999999984,0,0,BJS
BJS_20240507_095000,60,0,60,0,44.115,0.25599999999999995,1.7279999999999984,0,0,BJS
BJS_20240507_095000,60,0,60,0,44.115,0.25599999999999995,1.7279999999999984,0,0,BJS
BJS_20240507_120000,60,0,60,0,7.0219999999999985,0,0,0,0,BJS
BJS_20240507_120000,60,0,60,0,7.0219999999999985,0,0,0,0,BJS
BJS_20240507_120000,60,0,60,0,7.0219999999999985,0,0,0,0,BJS
BJS_20240507_120000,60,0,60,0,7.0219999999999985,0,0,0,0,BJS
BJS_20240507_122000,60,0,60,0,2.1419999999999995,0,0,0,0,BJS
BJS_20240507_122000,60,0,60,0,2.1419999999999995,0,0,0,0,BJS
BJS_20240507_122000,60,0,60,0,2.1419999999999995,0,0,0,0,BJS
BJS_20240507_122000,60,0,60,0,2.1419999999999995,0,0,0,0,BJS
BJS_20240507_122000,60,0,60,0,2.1419999999999995,0,0,0,0,BJS
BJS_20240507_122000,60,0,60,0,2.1419999999999995,0,0,0,0,BJS
BJS_20240507_123000,60,0,60,0,14.209999999999999,0,0,0,0,BJS
BJS_20240507_123000,60,0,60,0,14.209999999999999,0,0,0,0,BJS
BJS_20240507_123000,60,0,60,0,14.209999999999999,0,0,0,0,BJS
BJS_20240507_123000,60,0,60,0,14.209999999999999,0,0,0,0,BJS
BJS_20240507_171000,60,0,60,0,10.166,0.4480000000000004,0,0,0,BJS
BJS_20240507_171000,60,0,60,0,10.166,0.4480000000000004,0,0,0,BJS
BJS_20240507_171000,60,0,60,0,10.166,0.4480000000000004,0,0,0,BJS
BJS_20240507_171000,60,0,60,0,10.166,0.4480000000000004,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_060000,60,0,60,0,0.45899999999999963,0,0,0,0,BJS
BJS_20240508_064000,52.96,0,60,0,8.479000000000001,7.504,0,0,0.5760000000000005,BJS
BJS_20240508_064000,52.96,0,60,0,8.479000000000001,7.504,0,0,0.5760000000000005,BJS
BJS_20240508_080000,60,0,60,0,0,0,0,60,0,BJS
BJS_20240508_080000,60,0,60,0,0,0,0,60,0,BJS
BJS_20240508_082000,60,0,60,0,2.2940000000000005,0,0,60,0,BJS
BJS_20240508_082000,60,0,60,0,2.2940000000000005,0,0,60,0,BJS
BJS_20240508_082000,60,0,60,0,2.2940000000000005,0,0,60,0,BJS
BJS_20240508_082000,60,0,60,0,2.2940000000000005,0,0,60,0,BJS
BJS_20240508_082000,60,0,60,0,2.2940000000000005,0,0,60,0,BJS
BJS_20240508_082000,60,0,60,0,2.2940000000000005,0,0,60,0,BJS
BJS_20240508_082000,60,0,60,0,2.2940000000000005,0,0,60,0,BJS
BJS_20240508_082000,60,0,60,0,2.2940000000000005,0,0,60,0,BJS
BJS_20240508_082000,60,0,60,0,2.2940000000000005,0,0,60,0,BJS
BJS_20240508_082000,60,0,60,0,2.2940000000000005,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_083000,60,0,60,0,4.26,0,0,60,0,BJS
BJS_20240508_092000,60,0,60,0,31.059000000000005,0,0,10,0,BJS
BJS_20240508_092000,60,0,60,0,31.059000000000005,0,0,10,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_114000,60,0,60,0,15.152999999999999,0.064,0.064,0,0,BJS
BJS_20240508_132000,60,0,60,0,7.5070000000000014,0,0,0,0,BJS
BJS_20240508_132000,60,0,60,0,7.5070000000000014,0,0,0,0,BJS
BJS_20240508_132000,60,0,60,0,7.5070000000000014,0,0,0,0,BJS
BJS_20240508_132000,60,0,60,0,7.5070000000000014,0,0,0,0,BJS
BJS_20240508_132000,60,0,60,0,7.5070000000000014,0,0,0,0,BJS
BJS_20240508_132000,60,0,60,0,7.5070000000000014,0,0,0,0,BJS
BJS_20240508_132000,60,0,60,0,7.5070000000000014,0,0,0,0,BJS
BJS_20240509_080000,11.360000000000001,0,60,0,34.714999999999996,0,0,0,0,BJS
BJS_20240509_080000,11.360000000000001,0,60,0,34.714999999999996,0,0,0,0,BJS
BJS_20240509_080000,11.360000000000001,0,60,0,34.714999999999996,0,0,0,0,BJS
BJS_20240509_115000,60,0,60,0,13.114999999999998,4.736,0,0,0,BJS
BJS_20240509_115000,60,0,60,0,13.114999999999998,4.736,0,0,0,BJS
BJS_20240509_115000,60,0,60,0,13.114999999999998,4.736,0,0,0,BJS
BJS_20240509_165000,50,0.32000000000000006,60,0,4.176,0.31999999999999984,0.8960000000000004,0,0,BJS
BJS_20240509_165000,50,0.32000000000000006,60,0,4.176,0.31999999999999984,0.8960000000000004,0,0,BJS
BJS_20240509_181000,60,0,60,0,19.024,0,1.4880000000000009,0,0,BJS
BJS_20240511_072000,30,0,60,0,3.387999999999999,0,0.2559999999999998,0,0,BJS
BJS_20240511_072000,30,0,60,0,3.387999999999999,0,0.2559999999999998,0,0,BJS
BJS_20240511_072000,30,0,60,0,3.387999999999999,0,0.2559999999999998,0,0,BJS
BJS_20240511_072000,30,0,60,0,3.387999999999999,0,0.2559999999999998,0,0,BJS
BJS_20240511_075000,0,0,60,0,0,0.4479999999999995,0,0,0,BJS
BJS_20240511_100000,60,0,60,0,24.305000000000003,0,0.2560000000000002,0,0,BJS
BJS_20240511_100000,60,0,60,0,24.305000000000003,0,0.2560000000000002,0,0,BJS
BJS_20240511_100000,60,0,60,0,24.305000000000003,0,0.2560000000000002,0,0,BJS
BJS_20240511_100000,60,0,60,0,24.305000000000003,0,0.2560000000000002,0,0,BJS
BJS_20240511_100000,60,0,60,0,24.305000000000003,0,0.2560000000000002,0,0,BJS
BJS_20240511_100000,60,0,60,0,24.305000000000003,0,0.2560000000000002,0,0,BJS
BJS_20240511_100000,60,0,60,0,24.305000000000003,0,0.2560000000000002,0,0,BJS
BJS_20240512_071000,60,0,60,0,28.54,2.6880000000000006,0.2560000000000002,0,0,BJS
BJS_20240512_071000,60,0,60,0,28.54,2.6880000000000006,0.2560000000000002,0,0,BJS
BJS_20240512_071000,60,0,60,0,28.54,2.6880000000000006,0.2560000000000002,0,0,BJS
BJS_20240512_072000,40,0,60,0,36.857,0,0,0,0,BJS
BJS_20240512_072000,40,0,60,0,36.857,0,0,0,0,BJS
BJS_20240512_091000,0,0,60,0,8.681,0,0,0,0,BJS
BJS_20240512_091000,0,0,60,0,8.681,0,0,0,0,BJS
BJS_20240512_091000,0,0,60,0,8.681,0,0,0,0,BJS
BJS_20240512_091000,0,0,60,0,8.681,0,0,0,0,BJS
BJS_20240512_091000,0,0,60,0,8.681,0,0,0,0,BJS
BJS_20240512_091000,0,0,60,0,8.681,0,0,0,0,BJS
BJS_20240512_120001,60,0,60,0,29.495,5.327999999999998,0,0,0,BJS
BJS_20240512_120001,60,0,60,0,29.495,5.327999999999998,0,0,0,BJS
BJS_20240512_120001,60,0,60,0,29.495,5.327999999999998,0,0,0,BJS
BJS_20240512_120001,60,0,60,0,29.495,5.327999999999998,0,0,0,BJS
BJS_20240512_120001,60,0,60,0,29.495,5.327999999999998,0,0,0,BJS
BJS_20240512_120001,60,0,60,0,29.495,5.327999999999998,0,0,0,BJS
BJS_20240512_160000,60,0,60,0,12.625,0,0,60,0,BJS
BJS_20240513_093000,60,0,60,0,29.416,0.512,0.2560000000000002,0,0,BJS
BJS_20240513_093000,60,0,60,0,29.416,0.512,0.2560000000000002,0,0,BJS
BJS_20240513_093000,60,0,60,0,29.416,0.512,0.2560000000000002,0,0,BJS
BJS_20240513_093000,60,0,60,0,29.416,0.512,0.2560000000000002,0,0,BJS
BJS_20240513_111000,60,0,60,0,9.001999999999999,0,0.848,0,0,BJS
BJS_20240513_111000,60,0,60,0,9.001999999999999,0,0.848,0,0,BJS
BJS_20240513_111000,60,0,60,0,9.001999999999999,0,0.848,0,0,BJS
BJS_20240513_111000,60,0,60,0,9.001999999999999,0,0.848,0,0,BJS
BJS_20240513_111000,60,0,60,0,9.001999999999999,0,0.848,0,0,BJS
BJS_20240513_111000,60,0,60,0,9.001999999999999,0,0.848,0,0,BJS
BJS_20240513_111000,60,0,60,0,9.001999999999999,0,0.848,0,0,BJS
BJS_20240513_111000,60,0,60,0,9.001999999999999,0,0.848,0,0,BJS
BJS_20240514_064000,60,0,60,0,20.106,0,0,0,0,BJS
BJS_20240514_090000,60,0,60,0,8.012,12.431999999999995,0,0,0,BJS
BJS_20240514_090000,60,0,60,0,8.012,12.431999999999995,0,0,0,BJS
BJS_20240514_090000,60,0,60,0,8.012,12.431999999999995,0,0,0,BJS
BJS_20240514_093000,50,0,60,0,1.8120000000000003,6.368000000000001,0,0,0,BJS
BJS_20240514_093000,50,0,60,0,1.8120000000000003,6.368000000000001,0,0,0,BJS
BJS_20240514_163000,60,0,60,0.3200000000000003,36.622,0,1.279999999999999,0,0,BJS
BJS_20240514_163000,60,0,60,0.3200000000000003,36.622,0,1.279999999999999,0,0,BJS
BJS_20240514_163000,60,0,60,0.3200000000000003,36.622,0,1.279999999999999,0,0,BJS
BJS_20240515_082000,0,0,60,0,32.525999999999996,0,0,0,0,BJS
BJS_20240515_082000,0,0,60,0,32.525999999999996,0,0,0,0,BJS
BJS_20240515_082000,0,0,60,0,32.525999999999996,0,0,0,0,BJS
BJS_20240515_082000,0,0,60,0,32.525999999999996,0,0,0,0,BJS
BJS_20240515_082000,0,0,60,0,32.525999999999996,0,0,0,0,BJS
BJS_20240516_084000,10,0,60,0,12.307,0,0,0,0,BJS
BJS_20240516_085000,15.536,0,60,0,0.5880000000000001,0.3199999999999994,0,0,0,BJS
BJS_20240516_092000,30,0,60,0,11.529,0,0.2560000000000002,0,0,BJS
BJS_20240516_092000,30,0,60,0,11.529,0,0.2560000000000002,0,0,BJS
BJS_20240517_063000,60,0,60,0,14.482999999999999,0,0,0,0,BJS
BJS_20240517_095000,60,0,60,0,13.056999999999999,1.088000000000001,0,0,0,BJS
BJS_20240517_095000,60,0,60,0,13.056999999999999,1.088000000000001,0,0,0,BJS
BJS_20240517_095000,60,0,60,0,13.056999999999999,1.088000000000001,0,0,0,BJS
BJS_20240517_095000,60,0,60,0,13.056999999999999,1.088000000000001,0,0,0,BJS
BJS_20240517_095000,60,0,60,0,13.056999999999999,1.088000000000001,0,0,0,BJS
BJS_20240518_065000,24.432000000000002,0,60,0,31.46,0.256,0,0,0,BJS
BJS_20240518_112000,60,0,60,0,11.105,4.799999999999999,0.2560000000000002,0,0,BJS
BJS_20240519_061000,0,0,60,0,18.601,0,0,0,0,BJS
BJS_20240519_064000,10.975999999999999,0.2560000000000002,60,0,1.7190000000000003,0,0,0,0,BJS
BJS_20240519_071000,0,0,60,0,1.8580000000000005,0,0,0,0,BJS
BJS_20240519_071000,0,0,60,0,1.8580000000000005,0,0,0,0,BJS
BJS_20240519_085000,60,0,60,0,22.023000000000003,3.5200000000000005,0.3839999999999999,0,0,BJS
BJS_20240519_095000,52.192,0,60,0,7.282000000000002,6.416000000000002,0,0,0,BJS
BJS_20240519_095000,52.192,0,60,0,7.282000000000002,6.416000000000002,0,0,0,BJS
BJS_20240519_095000,52.192,0,60,0,7.282000000000002,6.416000000000002,0,0,0,BJS
BJS_20240519_114000,60,0,60,0,26.364,2.880000000000001,0,0,0,BJS
BJS_20240519_114000,60,0,60,0,26.364,2.880000000000001,0,0,0,BJS
BJS_20240519_122000,60,0,60,0,13.092,2.752,0,0,0,BJS
BJS_20240519_122000,60,0,60,0,13.092,2.752,0,0,0,BJS
BJS_20240520_114000,60,0,60,0,1.4469999999999992,0,0,60,0,BJS
BJS_20240520_114000,60,0,60,0,1.4469999999999992,0,0,60,0,BJS
BJS_20240520_114000,60,0,60,0,1.4469999999999992,0,0,60,0,BJS
BJS_20240520_114000,60,0,60,0,1.4469999999999992,0,0,60,0,BJS
BJS_20240520_114000,60,0,60,0,1.4469999999999992,0,0,60,0,BJS
BJS_20240520_114000,60,0,60,0,1.4469999999999992,0,0,60,0,BJS
BJS_20240520_114000,60,0,60,0,1.4469999999999992,0,0,60,0,BJS
BJS_20240520_114000,60,0,60,0,1.4469999999999992,0,0,60,0,BJS
BJS_20240521_093000,60,0,60,0,10.955,0,1.5359999999999991,0,0,BJS
BJS_20240521_093000,60,0,60,0,10.955,0,1.5359999999999991,0,0,BJS
BJS_20240522_082000,30.192,0,60,0,14.718999999999998,0,0,0,0,BJS
BJS_20240522_122000,60,1.568,60,0.2560000000000001,11.4,0,1.5359999999999996,0,0,BJS
BJS_20240522_122000,60,1.568,60,0.2560000000000001,11.4,0,1.5359999999999996,0,0,BJS
BJS_20240522_122000,60,1.568,60,0.2560000000000001,11.4,0,1.5359999999999996,0,0,BJS
BJS_20240522_122000,60,1.568,60,0.2560000000000001,11.4,0,1.5359999999999996,0,0,BJS
BJS_20240522_122000,60,1.568,60,0.2560000000000001,11.4,0,1.5359999999999996,0,0,BJS
