"","site_code","date_full","period","minute_hm","n_segments","total_n_calls","mean_interval","mean_peakfreq","mean_bandw","mean_centroid","min_freq","max_freq","minute_label","base_time","car_driving","frog","insect","car_horn","bird","human_voice","human_knocking","rain","music","site","low_freq_strength","mid_high_freq_strength","low_mid_high_freq_strength","constant_strength","pulse_strength","structural_strength","hour","minute","time_decimal"
"1648","XH",2024-06-20,"T3_late","1340",1,15,0.259642857142857,3233.33333333333,3686.66666666667,3906.66666666667,1000,8900,"XH_20240620_1340","XH_20240620_134000",60,0,60,0,11.613,0,0,0,0,"XH",0.333333333333333,0.596775,0,0.666666666666667,0,0.0645166666666667,13,40,13.6666666666667
"1649","XH",2024-06-20,"T3_late","1620",6,46,0.28703234989648,4867.39130434783,1310.86956521739,4828.26086956522,3600,6000,"XH_20240620_1620","XH_20240620_162000",50,0,60,0,5.53,0,0.144,0,0,"XH",0.277777777777778,0.546083333333333,6e-04,0.611111111111111,0.000800000000000001,0.0307222222222222,16,20,16.3333333333333
"1650","XH",2024-06-21,"T3_late","0810",3,19,0.379085964912281,4600,2021.05263157895,4689.47368421053,2500,7000,"XH_20240621_0810","XH_20240621_081000",60,0,60,0,9.589,0,0,0,0,"XH",0.333333333333333,0.579908333333333,0,0.666666666666667,0,0.0532722222222222,8,10,8.16666666666667
"1651","XH",2024-06-21,"T3_late","0910",1,5,0.284,4100,1820,4280,3200,6300,"XH_20240621_0910","XH_20240621_091000",60,0,60,0,2.329,14.976,0,0,0,"XH",0.416533333333333,0.519408333333333,0,0.666666666666667,0,0.0961388888888889,9,10,9.16666666666667
"1652","XH",2024-06-21,"T3_late","1040",1,13,0.304916666666667,4476.92307692308,1630.76923076923,4530.76923076923,1500,6500,"XH_20240621_1040","XH_20240621_104000",60,0,60,0,8.363,0.384,0.256,0,0,"XH",0.335466666666667,0.569691666666667,0.00106666666666667,0.666666666666667,0.00142222222222222,0.0485944444444444,10,40,10.6666666666667
"1653","XH",2024-06-22,"T3_late","0640",2,19,0.464684210526316,3884.21052631579,2473.68421052632,4189.47368421053,1500,7000,"XH_20240622_0640","XH_20240622_064000",47.44,0,60,0,18.118,0,0,0,0,"XH",0.263555555555556,0.650983333333333,0,0.596888888888889,0,0.100655555555556,6,40,6.66666666666667
"1654","XH",2024-06-22,"T3_late","0800",4,20,0.3181825,4995,1380,4915,2200,6500,"XH_20240622_0800","XH_20240622_080000",60,0,60,0,6.385,0.336,0.256,0,0,"XH",0.3352,0.553208333333333,0.00106666666666667,0.666666666666667,0.00142222222222222,0.0373388888888889,8,0,8
"1655","XH",2024-06-22,"T3_late","0950",2,22,0.311095500459137,5281.81818181818,1759.09090909091,5272.72727272727,2700,7400,"XH_20240622_0950","XH_20240622_095000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,9,50,9.83333333333333
"1656","XH",2024-06-22,"T3_late","1340",5,50,0.288930874458874,4446,1682,4398,1800,6300,"XH_20240622_1340","XH_20240622_134000",60,0,60,0,9.518,2.944,0,0,0,"XH",0.349688888888889,0.579316666666667,0,0.666666666666667,0,0.0692333333333333,13,40,13.6666666666667
"1657","XH",2024-06-23,"T3_late","1020",3,14,0.425961904761905,4221.42857142857,1964.28571428571,4221.42857142857,2500,6300,"XH_20240623_1020","XH_20240623_102000",60,0,60,0,2.2,41.408,0,0,0,"XH",0.563377777777778,0.518333333333333,0,0.666666666666667,0,0.242266666666667,10,20,10.3333333333333
"1658","XH",2024-06-23,"T3_late","1310",4,24,0.291318948412698,5033.33333333333,1266.66666666667,4920.83333333333,3900,6200,"XH_20240623_1310","XH_20240623_131000",60,0,60,0,2.2,34.576,0,0,0,"XH",0.525422222222222,0.518333333333333,0,0.666666666666667,0,0.204311111111111,13,10,13.1666666666667
"1659","XH",2024-06-24,"T3_late","0610",2,18,0.230416666666667,4811.11111111111,1388.88888888889,4766.66666666667,2700,6000,"XH_20240624_0610","XH_20240624_061000",60,0,60,0,6.929,0,0,50,0,"XH",0.333333333333333,0.557741666666667,0.208333333333333,0.944444444444444,0,0.0384944444444444,6,10,6.16666666666667
"1660","XH",2024-06-24,"T3_late","0910",1,7,0.288,4414.28571428571,2471.42857142857,3928.57142857143,2400,6200,"XH_20240624_0910","XH_20240624_091000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,9,10,9.16666666666667
"1661","XH",2024-06-24,"T3_late","0920",3,16,0.37259375,4000,1706.25,4150,2000,6200,"XH_20240624_0920","XH_20240624_092000",60,0,60,0,18.763,0.959999999999999,0,0,0,"XH",0.338666666666667,0.656358333333333,0,0.666666666666667,0,0.109572222222222,9,20,9.33333333333333
"1662","XH",2024-06-24,"T3_late","1030",1,8,0.367714285714286,4275,3837.5,4212.5,800,6500,"XH_20240624_1030","XH_20240624_103000",60,0,60,0,32.639,0,0,0,0,"XH",0.333333333333333,0.771991666666667,0,0.666666666666667,0,0.181327777777778,10,30,10.5
"1663","XH",2024-06-24,"T3_late","1120",1,6,0.3498,4033.33333333333,1866.66666666667,4000,2400,5800,"XH_20240624_1120","XH_20240624_112000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,11,20,11.3333333333333
"1664","XH",2024-06-25,"T3_late","0620",1,4,0.645666666666667,4075,2900,4000,2500,8600,"XH_20240625_0620","XH_20240625_062000",60,0,60,0,13.376,0,0,60,0,"XH",0.333333333333333,0.611466666666667,0.25,1,0,0.0743111111111111,6,20,6.33333333333333
"1665","XH",2024-06-25,"T3_late","0700",1,8,0.306428571428571,5012.5,2225,4612.5,3200,6500,"XH_20240625_0700","XH_20240625_070000",60,0,60,0,12.908,0,0.32,0,0,"XH",0.333333333333333,0.607566666666667,0.00133333333333333,0.666666666666667,0.00177777777777778,0.0717111111111111,7,0,7
"1666","XH",2024-06-25,"T3_late","0930",2,10,0.405125,4270,2050,4230,1300,6000,"XH_20240625_0930","XH_20240625_093000",60,0,60,1.216,19.132,2.048,0,0,0,"XH",0.344711111111111,0.659433333333333,0.00506666666666667,0.666666666666667,0.00675555555555556,0.117666666666667,9,30,9.5
"1667","XH",2024-06-25,"T3_late","0950",5,55,0.265123392365211,4843.63636363636,1636.36363636364,4783.63636363636,2400,6800,"XH_20240625_0950","XH_20240625_095000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,9,50,9.83333333333333
"1668","XH",2024-06-25,"T3_late","1140",23,193,0.34871626778518,3624.87046632124,1811.39896373057,3841.9689119171,1000,8200,"XH_20240625_1140","XH_20240625_114000",60,0,60,0,17.127,8.832,0,0,0,"XH",0.3824,0.642725,0,0.666666666666667,0,0.144216666666667,11,40,11.6666666666667
"1669","XH",2024-06-25,"T3_late","1520",1,11,0.36,4454.54545454545,2063.63636363636,4036.36363636364,1000,6200,"XH_20240625_1520","XH_20240625_152000",60,0.768000000000001,60,0.064,16.801,0,1.408,0,0,"XH",0.333333333333333,0.640008333333333,0.00933333333333334,0.666666666666667,0.0124444444444444,0.0933388888888889,15,20,15.3333333333333
"1670","XH",2024-06-26,"T3_late","0930",2,29,0.256622515212982,4472.41379310345,2210.34482758621,4437.93103448276,2200,6800,"XH_20240626_0930","XH_20240626_093000",60,0,60,0,8.163,7.056,0,0,0,"XH",0.372533333333333,0.568025,0,0.666666666666667,0,0.08455,9,30,9.5
"1671","XH",2024-06-26,"T3_late","1340",4,32,0.302512673611111,4650,1256.25,4675,2400,6200,"XH_20240626_1340","XH_20240626_134000",60,0,60,0,14.164,0,0.576,0,0,"XH",0.333333333333333,0.618033333333333,0.0024,0.666666666666667,0.0032,0.0786888888888889,13,40,13.6666666666667
"1672","XH",2024-06-26,"T3_late","1630",2,10,0.568506666666667,4340,1740,4290,3200,7000,"XH_20240626_1630","XH_20240626_163000",60,0,60,0,2.905,6.864,0.512,0,0,"XH",0.371466666666667,0.524208333333333,0.00213333333333333,0.666666666666667,0.00284444444444444,0.0542722222222222,16,30,16.5
"1673","XH",2024-06-27,"T3_late","0740",2,17,0.436046218487395,3841.17647058824,1588.23529411765,4135.29411764706,2700,7400,"XH_20240627_0740","XH_20240627_074000",60,0,60,0,33.868,0,0.256,0,0,"XH",0.333333333333333,0.782233333333333,0.00106666666666667,0.666666666666667,0.00142222222222222,0.188155555555556,7,40,7.66666666666667
"1674","XH",2024-06-27,"T3_late","0910",6,38,0.312175,3686.84210526316,2276.31578947368,4023.68421052632,1500,8600,"XH_20240627_0910","XH_20240627_091000",60,0,60,0,13.694,0.832,0,0,0,"XH",0.337955555555556,0.614116666666667,0,0.666666666666667,0,0.0807,9,10,9.16666666666667
"1675","XH",2024-06-27,"T3_late","0950",1,8,0.283285714285714,4062.5,1662.5,4162.5,2500,5300,"XH_20240627_0950","XH_20240627_095000",60,0,60,0,8.741,0.512,0,0,0,"XH",0.336177777777778,0.572841666666667,0,0.666666666666667,0,0.0514055555555556,9,50,9.83333333333333
"1676","XH",2024-06-27,"T3_late","1230",2,14,0.33452380952381,3250,3428.57142857143,3814.28571428571,800,8400,"XH_20240627_1230","XH_20240627_123000",60,0,60,0.192,4.211,15.264,0,0,0,"XH",0.418133333333333,0.535091666666667,0.000799999999999999,0.666666666666667,0.00106666666666667,0.108194444444444,12,30,12.5
"1677","XH",2024-06-28,"T3_late","0810",1,10,0.319777777777778,4750,2560,4510,1200,7500,"XH_20240628_0810","XH_20240628_081000",60,0,60,0,7.424,0.448,3.648,0,0,"XH",0.335822222222222,0.561866666666667,0.0152,0.666666666666667,0.0202666666666667,0.0437333333333333,8,10,8.16666666666667
"1678","XH",2024-06-28,"T3_late","0850",2,13,0.501928205128205,5207.69230769231,1776.92307692308,5292.30769230769,3400,7400,"XH_20240628_0850","XH_20240628_085000",60,0.255999999999999,60,0,6.119,1.6,0,0,0,"XH",0.342222222222222,0.550991666666667,0.00106666666666666,0.666666666666667,0.00142222222222222,0.0428833333333333,8,50,8.83333333333333
"1679","XH",2024-06-28,"T3_late","1150",2,8,0.56196875,3537.5,1350,3612.5,1300,5800,"XH_20240628_1150","XH_20240628_115000",60,0,60,0,13.19,1.216,0,0,0,"XH",0.340088888888889,0.609916666666667,0,0.666666666666667,0,0.0800333333333333,11,50,11.8333333333333
"1680","XH",2024-06-28,"T3_late","1350",1,19,0.196444444444444,4478.94736842105,1836.84210526316,4473.68421052632,2900,6300,"XH_20240628_1350","XH_20240628_135000",60,1.6,60,0,3.494,4.88,0,0,0,"XH",0.360444444444444,0.529116666666667,0.00666666666666667,0.666666666666667,0.0088888888888889,0.0465222222222222,13,50,13.8333333333333
"1681","XH",2024-06-29,"T3_late","0810",1,14,0.301692307692308,4550,1528.57142857143,4442.85714285714,3100,5800,"XH_20240629_0810","XH_20240629_081000",60,0,60,0,9.766,0.64,0,31.536,0,"XH",0.336888888888889,0.581383333333333,0.1314,0.841866666666667,0,0.0578111111111111,8,10,8.16666666666667
"1682","XH",2024-06-29,"T3_late","0840",1,5,0.335,3440,2820,4100,1500,6000,"XH_20240629_0840","XH_20240629_084000",60,0.512,60,0,16.587,0,0,0,0,"XH",0.333333333333333,0.638225,0.00213333333333333,0.666666666666667,0.00284444444444445,0.09215,8,40,8.66666666666667
"1683","XH",2024-06-30,"T3_late","1140",1,3,0.9455,1800,3466.66666666667,3633.33333333333,1000,6000,"XH_20240630_1140","XH_20240630_114000",60,0,60,0,11.189,0,1.024,0,0,"XH",0.333333333333333,0.593241666666667,0.00426666666666667,0.666666666666667,0.00568888888888889,0.0621611111111111,11,40,11.6666666666667
"1684","XH",2024-06-30,"T3_late","1440",2,22,0.301329545454545,4422.72727272727,2413.63636363636,4577.27272727273,2000,6800,"XH_20240630_1440","XH_20240630_144000",60,0,60,0,0,2.624,0,0,0,"XH",0.347911111111111,0.5,0,0.666666666666667,0,0.0145777777777778,14,40,14.6666666666667
"1685","XH",2024-06-30,"T3_late","1650",6,36,0.451310185185185,3894.44444444444,2088.88888888889,4194.44444444444,1000,7500,"XH_20240630_1650","XH_20240630_165000",60,0.576,60,0,12.58,11.936,0,0,0,"XH",0.399644444444444,0.604833333333333,0.0024,0.666666666666667,0.0032,0.1362,16,50,16.8333333333333
"1686","XH",2024-07-01,"T3_late","0840",1,5,0.3225,3460,2140,4140,1300,5300,"XH_20240701_0840","XH_20240701_084000",60,0,60,0,7.365,2.24,2.56,0,0,"XH",0.345777777777778,0.561375,0.0106666666666667,0.666666666666667,0.0142222222222222,0.0533611111111111,8,40,8.66666666666667
"1687","XH",2024-07-01,"T3_late","0950",3,26,0.274917948717949,4426.92307692308,1646.15384615385,4530.76923076923,2000,6700,"XH_20240701_0950","XH_20240701_095000",60,0,60,0,6.728,0,0,0,0,"XH",0.333333333333333,0.556066666666667,0,0.666666666666667,0,0.0373777777777778,9,50,9.83333333333333
"1688","XH",2024-07-01,"T3_late","1110",1,5,0.55175,2180,2340,3520,1000,5300,"XH_20240701_1110","XH_20240701_111000",60,0,60,0,2.647,7.376,0,0,0,"XH",0.374311111111111,0.522058333333333,0,0.666666666666667,0,0.0556833333333333,11,10,11.1666666666667
"1689","XH",2024-07-03,"T3_late","0600",4,23,0.493454451345756,4621.73913043478,2252.17391304348,4626.08695652174,1300,7400,"XH_20240703_0600","XH_20240703_060000",60,0,60,0,11.516,0,0,0,0,"XH",0.333333333333333,0.595966666666667,0,0.666666666666667,0,0.0639777777777778,6,0,6
"1690","XH",2024-07-03,"T3_late","0640",1,3,0.8325,4733.33333333333,2300,4766.66666666667,3200,6500,"XH_20240703_0640","XH_20240703_064000",60,0,60,0,9.742,0,0,0,0,"XH",0.333333333333333,0.581183333333333,0,0.666666666666667,0,0.0541222222222222,6,40,6.66666666666667
"1691","XH",2024-07-04,"T3_late","0620",5,44,0.264401812770563,4002.27272727273,1629.54545454545,4229.54545454545,2400,7200,"XH_20240704_0620","XH_20240704_062000",60,0,60,0,15.777,0,0,0,0,"XH",0.333333333333333,0.631475,0,0.666666666666667,0,0.08765,6,20,6.33333333333333
"1692","XH",2024-07-04,"T3_late","0740",3,23,0.406356107660455,3521.73913043478,1765.21739130435,3717.39130434783,2200,5500,"XH_20240704_0740","XH_20240704_074000",60,0,60,0,20.351,1.344,4.992,0,0,"XH",0.3408,0.669591666666667,0.0208,0.666666666666667,0.0277333333333333,0.120527777777778,7,40,7.66666666666667
"1693","XH",2024-07-04,"T3_late","1030",2,9,0.683490740740741,2811.11111111111,2233.33333333333,3577.77777777778,1000,9100,"XH_20240704_1030","XH_20240704_103000",60,0,60,0,5.598,2.304,0,10,0,"XH",0.346133333333333,0.54665,0.0416666666666667,0.722222222222222,0,0.0439,10,30,10.5
"1694","XH",2024-07-04,"T3_late","1120",1,4,0.646,4600,1575,4825,2400,5500,"XH_20240704_1120","XH_20240704_112000",60,0,60,0,26.812,0,0,0,0,"XH",0.333333333333333,0.723433333333333,0,0.666666666666667,0,0.148955555555556,11,20,11.3333333333333
"1695","XH",2024-07-04,"T3_late","1340",6,41,0.474836933797909,3324.39024390244,3041.46341463415,3846.34146341463,800,9100,"XH_20240704_1340","XH_20240704_134000",60,0.064,60,0,15.775,2.816,0,0,0,"XH",0.348977777777778,0.631458333333333,0.000266666666666667,0.666666666666667,0.000355555555555556,0.103283333333333,13,40,13.6666666666667
"1696","XH",2024-07-04,"T3_late","1610",2,29,0.249295846394984,4331.03448275862,1817.24137931034,4451.72413793103,2500,6700,"XH_20240704_1610","XH_20240704_161000",60,0,60,0,4.988,2.832,0,0,0,"XH",0.349066666666667,0.541566666666667,0,0.666666666666667,0,0.0434444444444445,16,10,16.1666666666667
"1697","XH",2024-07-05,"T3_late","0740",1,6,0.5666,4400,2300,4183.33333333333,1000,6000,"XH_20240705_0740","XH_20240705_074000",60,0.895999999999998,60,0,12.764,0,0,0,0,"XH",0.333333333333333,0.606366666666667,0.00373333333333333,0.666666666666667,0.00497777777777777,0.0709111111111111,7,40,7.66666666666667
"1698","XH",2024-07-05,"T3_late","0910",1,4,0.293666666666667,4225,1375,4250,1800,5500,"XH_20240705_0910","XH_20240705_091000",60,0,60,0,7.258,5.312,0,0,0,"XH",0.362844444444444,0.560483333333333,0,0.666666666666667,0,0.0698333333333333,9,10,9.16666666666667
"1699","XH",2024-07-05,"T3_late","1020",1,8,0.326428571428572,2737.5,1475,3250,1200,4800,"XH_20240705_1020","XH_20240705_102000",60,0,60,0,22.469,4.8,0,0,0,"XH",0.36,0.687241666666667,0,0.666666666666667,0,0.151494444444444,10,20,10.3333333333333
"1700","XH",2024-07-05,"T3_late","1210",1,16,0.252866666666667,3887.5,1600,3850,2700,6300,"XH_20240705_1210","XH_20240705_121000",60,0,60,0,17.882,5.696,0,0,0,"XH",0.364977777777778,0.649016666666667,0,0.666666666666667,0,0.130988888888889,12,10,12.1666666666667
"1701","XH",2024-07-05,"T3_late","1350",6,40,0.319620833333333,4555,1412.5,4622.5,2200,6000,"XH_20240705_1350","XH_20240705_135000",60,0,60,0,7.222,0.576,0.96,0,0,"XH",0.336533333333333,0.560183333333333,0.004,0.666666666666667,0.00533333333333333,0.0433222222222222,13,50,13.8333333333333
"1702","XH",2024-07-05,"T3_late","1500",2,31,0.244448387096774,4090.32258064516,1687.09677419355,4187.09677419355,1500,7900,"XH_20240705_1500","XH_20240705_150000",60,0,60,0,29.663,7.568,0.256,0,0,"XH",0.375377777777778,0.747191666666667,0.00106666666666667,0.666666666666667,0.00142222222222222,0.206838888888889,15,0,15
"1703","XH",2024-07-05,"T3_late","1510",3,26,0.282876373626374,4830.76923076923,1419.23076923077,4765.38461538462,3200,6300,"XH_20240705_1510","XH_20240705_151000",60,0,60,0,6.612,3.216,0.576,0,0,"XH",0.3512,0.5551,0.0024,0.666666666666667,0.0032,0.0546,15,10,15.1666666666667
"1704","XH",2024-07-06,"T3_late","0630",2,10,0.60404,4510,2720,4570,1500,7000,"XH_20240706_0630","XH_20240706_063000",60,0,60,0,24.906,0.575999999999999,0,0,23.52,"XH",0.4672,0.70755,0,0.666666666666667,0,0.272233333333333,6,30,6.5
"1705","XH",2024-07-06,"T3_late","0640",2,9,0.401633333333333,4500,2922.22222222222,4700,1300,9100,"XH_20240706_0640","XH_20240706_064000",60,0,60,0,21.013,0,0,16.928,0,"XH",0.333333333333333,0.675108333333333,0.0705333333333333,0.760711111111111,0,0.116738888888889,6,40,6.66666666666667
"1706","XH",2024-07-06,"T3_late","0940",4,22,0.506581818181818,4359.09090909091,2840.90909090909,4381.81818181818,1300,9300,"XH_20240706_0940","XH_20240706_094000",60,0,60,0,11.367,2.56,0,0,0,"XH",0.347555555555556,0.594725,0,0.666666666666667,0,0.0773722222222222,9,40,9.66666666666667
"1707","XH",2024-07-06,"T3_late","1020",3,27,0.360559644059644,2922.22222222222,2488.88888888889,3648.14814814815,800,7900,"XH_20240706_1020","XH_20240706_102000",60,0,60,0,12.622,11.072,0.256,0,0,"XH",0.394844444444444,0.605183333333333,0.00106666666666667,0.666666666666667,0.00142222222222222,0.131633333333333,10,20,10.3333333333333
"1708","XH",2024-07-06,"T3_late","1030",5,38,0.333502620186831,4647.36842105263,1607.89473684211,4734.21052631579,2200,6000,"XH_20240706_1030","XH_20240706_103000",60,0,60,1.088,9.909,2.496,0,0,0,"XH",0.3472,0.582575,0.00453333333333333,0.666666666666667,0.00604444444444445,0.0689166666666667,10,30,10.5
"1709","XH",2024-07-06,"T3_late","1050",1,6,0.3698,4500,1816.66666666667,4383.33333333333,2700,7000,"XH_20240706_1050","XH_20240706_105000",60,0,60,0,29.412,3.328,0,0,0,"XH",0.351822222222222,0.7451,0,0.666666666666667,0,0.181888888888889,10,50,10.8333333333333
"1710","XH",2024-07-06,"T3_late","1100",2,19,0.312967543859649,4810.52631578947,1621.05263157895,4636.84210526316,3100,7900,"XH_20240706_1100","XH_20240706_110000",60,0,60,0.448,11.26,0.512,0.144,0,0,"XH",0.336177777777778,0.593833333333333,0.00246666666666667,0.666666666666667,0.00328888888888889,0.0654,11,0,11
"1711","XH",2024-07-06,"T3_late","1210",6,43,0.402023532668881,4620.93023255814,2751.16279069767,4818.60465116279,1200,9100,"XH_20240706_1210","XH_20240706_121000",60,0,60,0,3.187,12.048,0.32,0,0,"XH",0.400266666666667,0.526558333333333,0.00133333333333333,0.666666666666667,0.00177777777777778,0.0846388888888889,12,10,12.1666666666667
"1712","XH",2024-07-06,"T3_late","1340",3,35,0.340510544217687,3357.14285714286,2168.57142857143,3700,1000,7000,"XH_20240706_1340","XH_20240706_134000",60,0,60,0,24.446,3.344,0,0,0,"XH",0.351911111111111,0.703716666666667,0,0.666666666666667,0,0.154388888888889,13,40,13.6666666666667
"1713","XH",2024-07-06,"T3_late","1430",3,42,0.247302777777778,3550,2469.04761904762,3880.95238095238,1000,8700,"XH_20240706_1430","XH_20240706_143000",60,0,60,0,44.425,6.912,0,0,0,"XH",0.371733333333333,0.870208333333333,0,0.666666666666667,0,0.285205555555556,14,30,14.5
"1714","XH",2024-07-07,"T3_late","0640",7,32,0.428929166666667,3340.625,1400,3806.25,1500,7400,"XH_20240707_0640","XH_20240707_064000",60,0,60,0,13.023,6.352,0,0,0,"XH",0.368622222222222,0.608525,0,0.666666666666667,0,0.107638888888889,6,40,6.66666666666667
"1715","XH",2024-07-07,"T3_late","0720",3,17,0.382805882352941,3482.35294117647,1323.52941176471,3588.23529411765,2700,4600,"XH_20240707_0720","XH_20240707_072000",60,0,60,0,34.13,0.32,0,0,0,"XH",0.335111111111111,0.784416666666667,0,0.666666666666667,0,0.191388888888889,7,20,7.33333333333333
"1716","XH",2024-07-07,"T3_late","0750",2,14,0.287455357142857,4364.28571428571,1500,4414.28571428571,2900,5800,"XH_20240707_0750","XH_20240707_075000",60,0,60,0,18.634,2.112,0,0,0,"XH",0.345066666666667,0.655283333333333,0,0.666666666666667,0,0.115255555555556,7,50,7.83333333333333
"1717","XH",2024-07-07,"T3_late","0900",3,26,0.348081730769231,3696.15384615385,1938.46153846154,3619.23076923077,1200,5800,"XH_20240707_0900","XH_20240707_090000",60,0,60,0,46.372,4.112,0,0,0,"XH",0.356177777777778,0.886433333333333,0,0.666666666666667,0,0.280466666666667,9,0,9
"1718","XH",2024-07-07,"T3_late","1030",12,98,0.350461418853256,4401.02040816327,1458.16326530612,4290.81632653061,1000,6200,"XH_20240707_1030","XH_20240707_103000",60,0,60,0,0,23.696,0,0,0,"XH",0.464977777777778,0.5,0,0.666666666666667,0,0.131644444444444,10,30,10.5
"1719","XH",2024-07-07,"T3_late","1130",5,45,0.263044476819477,4008.88888888889,1355.55555555556,4011.11111111111,1500,5800,"XH_20240707_1130","XH_20240707_113000",60,0,60,0,14.424,19.52,0,0,0,"XH",0.441777777777778,0.6202,0,0.666666666666667,0,0.188577777777778,11,30,11.5
"1720","XH",2024-07-07,"T3_late","1150",8,90,0.299823602292769,3717.77777777778,1648.88888888889,3791.11111111111,1200,6800,"XH_20240707_1150","XH_20240707_115000",60,0,60,0,17.609,8.8,0,0,0,"XH",0.382222222222222,0.646741666666667,0,0.666666666666667,0,0.146716666666667,11,50,11.8333333333333
"1721","XH",2024-07-07,"T3_late","1330",8,74,0.302336904761905,4355.4054054054,2024.32432432432,4397.2972972973,1800,6700,"XH_20240707_1330","XH_20240707_133000",60,0,60,0,0.612,10.64,0,0,0,"XH",0.392444444444444,0.5051,0,0.666666666666667,0,0.0625111111111111,13,30,13.5
"1722","XH",2024-07-07,"T3_late","1440",4,21,0.361513492063492,4033.33333333333,2028.57142857143,3995.2380952381,2200,8000,"XH_20240707_1440","XH_20240707_144000",60,0,60,0,11.105,7.12,0,0,0,"XH",0.372888888888889,0.592541666666667,0,0.666666666666667,0,0.10125,14,40,14.6666666666667
"1723","XH",2024-07-07,"T3_late","1450",7,53,0.34126050636994,4490.56603773585,2028.30188679245,4394.33962264151,1200,6200,"XH_20240707_1450","XH_20240707_145000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,14,50,14.8333333333333
"1724","XH",2024-07-08,"T3_late","0620",10,108,0.272314318783069,4054.62962962963,1554.62962962963,4240.74074074074,1500,7500,"XH_20240708_0620","XH_20240708_062000",60,0,60,0,13.918,0,0,10,0,"XH",0.333333333333333,0.615983333333333,0.0416666666666667,0.722222222222222,0,0.0773222222222222,6,20,6.33333333333333
"1725","XH",2024-07-08,"T3_late","0700",6,61,0.399872412651101,4552.45901639344,2152.45901639344,4752.45901639344,2500,7500,"XH_20240708_0700","XH_20240708_070000",60,0,60,0,15.882,2.624,0,0,0,"XH",0.347911111111111,0.63235,0,0.666666666666667,0,0.102811111111111,7,0,7
"1726","XH",2024-07-08,"T3_late","0740",1,8,0.367285714285714,4550,1737.5,4887.5,3100,7700,"XH_20240708_0740","XH_20240708_074000",60,0,60,0,16.422,0.32,0,0,0,"XH",0.335111111111111,0.63685,0,0.666666666666667,0,0.0930111111111111,7,40,7.66666666666667
"1727","XH",2024-07-08,"T3_late","0800",10,117,0.29032842884798,4053.84615384615,1515.38461538462,4132.47863247863,1700,6300,"XH_20240708_0800","XH_20240708_080000",60,0,60,0,6.434,0,0,0,0,"XH",0.333333333333333,0.553616666666667,0,0.666666666666667,0,0.0357444444444444,8,0,8
"1728","XH",2024-07-08,"T3_late","0840",1,5,0.4725,3680,2220,3820,2000,5600,"XH_20240708_0840","XH_20240708_084000",60,0,60,0,16.398,0,0,0,0,"XH",0.333333333333333,0.63665,0,0.666666666666667,0,0.0911,8,40,8.66666666666667
"1729","XH",2024-07-08,"T3_late","0850",2,12,0.292868055555556,4083.33333333333,1766.66666666667,4216.66666666667,2900,6000,"XH_20240708_0850","XH_20240708_085000",60,0,60,0,16.188,1.984,0.128,0,0,"XH",0.344355555555556,0.6349,0.000533333333333333,0.666666666666667,0.000711111111111111,0.100955555555556,8,50,8.83333333333333
"1730","XH",2024-07-08,"T3_late","0930",3,32,0.323298677884615,4325,1596.875,4196.875,1000,6200,"XH_20240708_0930","XH_20240708_093000",60,0,60,0,27.93,0.447999999999999,0,0,0,"XH",0.335822222222222,0.73275,0,0.666666666666667,0,0.157655555555556,9,30,9.5
"1731","XH",2024-07-08,"T3_late","1000",5,51,0.375378742608154,3762.74509803922,2245.09803921569,4115.6862745098,1000,8200,"XH_20240708_1000","XH_20240708_100000",60,0,60,0,19.751,12.432,0.384,0,0,"XH",0.4024,0.664591666666667,0.0016,0.666666666666667,0.00213333333333334,0.178794444444444,10,0,10
"1732","XH",2024-07-08,"T3_late","1030",5,63,0.289768376795162,4025.39682539683,2368.25396825397,4171.42857142857,1000,7700,"XH_20240708_1030","XH_20240708_103000",60,0,60,0,28.422,0.896,0.576,0,0,"XH",0.338311111111111,0.73685,0.0024,0.666666666666667,0.0032,0.162877777777778,10,30,10.5
"1733","XH",2024-07-08,"T3_late","1100",7,62,0.297216666666667,4988.70967741936,1346.77419354839,4929.03225806452,1800,6000,"XH_20240708_1100","XH_20240708_110000",60,0,60,0,10.989,2.368,0,0,0,"XH",0.346488888888889,0.591575,0,0.666666666666667,0,0.0742055555555556,11,0,11
"1734","XH",2024-07-08,"T3_late","1110",2,12,0.511619047619048,4008.33333333333,2125,4050,1800,6300,"XH_20240708_1110","XH_20240708_111000",60,0.256,60,0,33.778,1.792,0.256,0,0,"XH",0.343288888888889,0.781483333333333,0.00213333333333333,0.666666666666667,0.00284444444444444,0.197611111111111,11,10,11.1666666666667
"1735","XH",2024-07-08,"T3_late","1120",6,35,0.35578,3985.71428571429,1591.42857142857,4062.85714285714,800,7700,"XH_20240708_1120","XH_20240708_112000",60,0,60,0.64,10.988,4.256,0,0,0,"XH",0.356977777777778,0.591566666666667,0.00266666666666667,0.666666666666667,0.00355555555555556,0.0846888888888889,11,20,11.3333333333333
